
 Node          U1          U2          U3
  8.590e-04  -7.826e-05   2.311e-04   4.393e-04  -1.237e-03  -1.763e-03
 -6.132e-04   5.890e-04  -1.211e-05  -4.356e-04  -2.211e-03   1.313e-03
  6.222e-04  -6.293e-04  -6.978e-06   4.254e-04  -2.220e-03   1.313e-03
Element    14
 -3.284e-04   8.542e-04   1.537e-04  -1.189e-04   1.536e-03  -1.600e-03
  3.622e-04  -8.416e-04  -1.479e-04   9.399e-05   1.536e-03  -1.602e-03
 -1.372e-04   1.324e-03   3.216e-04   1.855e-05   2.415e-03   8.803e-04
  1.514e-04  -1.310e-03  -3.819e-04  -5.397e-05   2.417e-03   8.780e-04
  1.539e-04   1.062e-03   3.627e-04   2.024e-05  -1.950e-03  -1.122e-03
 -1.544e-04  -1.062e-03  -3.669e-04  -3.485e-05  -1.950e-03  -1.122e-03
  3.610e-04   1.547e-03   5.677e-04   1.577e-04  -2.411e-03  -6.833e-05
 -3.493e-04  -1.515e-03  -5.640e-04  -1.828e-04  -2.408e-03  -6.855e-05
Element    15
  4.335e-04   1.241e-03   5.009e-04   2.079e-04   1.926e-03  -8.108e-04
 -4.382e-04  -1.234e-03  -5.033e-04  -2.139e-04   1.926e-03  -8.104e-04
  4.463e-04   1.267e-03   5.179e-04   2.640e-04   2.160e-03  -4.797e-04
 -4.459e-04  -1.256e-03  -5.067e-04  -2.670e-04   2.160e-03  -4.793e-04
  6.293e-04   1.325e-03   5.836e-04   2.143e-04  -1.752e-03  -4.398e-04
 -6.248e-04  -1.314e-03  -5.845e-04  -2.211e-04  -1.752e-03  -4.397e-04
  6.393e-04   1.348e-03   5.942e-04   2.704e-04  -1.586e-03  -6.550e-04
 -6.352e-04  -1.339e-03  -5.944e-04  -2.742e-04  -1.587e-03  -6.549e-04
Element    16
  5.519e-04   1.085e-03   4.882e-04   2.184e-04   1.614e-03  -3.488e-04
 -5.463e-04  -1.073e-03  -4.887e-04  -2.214e-04   1.615e-03  -3.488e-04
  5.208e-04   1.012e-03   4.571e-04   1.866e-04   1.415e-03  -6.521e-04
 -5.137e-04  -9.969e-04  -4.560e-04  -1.921e-04   1.415e-03  -6.521e-04
  4.409e-04   1.038e-03   4.415e-04   1.977e-04  -1.338e-03  -4.712e-04
 -4.434e-04  -1.029e-03  -4.437e-04  -1.996e-04  -1.338e-03  -4.710e-04
  4.114e-04   9.668e-04   4.141e-04   1.659e-04  -1.326e-03  -4.690e-04
 -4.092e-04  -9.509e-04  -4.074e-04  -1.703e-04  -1.326e-03  -4.688e-04
Element    17
  1.469e-04   6.137e-04   2.260e-04   2.408e-04   1.186e-03  -6.054e-04
 -1.474e-04  -6.071e-04  -2.286e-04  -2.362e-04   1.186e-03  -6.055e-04
  2.175e-04   7.795e-04   2.955e-04   1.653e-04   1.304e-03  -2.048e-04
 -2.108e-04  -7.541e-04  -2.931e-04  -1.552e-04   1.303e-03  -2.049e-04
 -1.181e-04   4.997e-04   1.111e-04   2.884e-04  -7.294e-04  -8.496e-04
  1.356e-04  -4.862e-04  -1.086e-04  -2.780e-04  -7.295e-04  -8.508e-04
 -5.550e-05   6.575e-04   1.619e-04   2.129e-04  -1.058e-03   3.338e-04
  6.416e-05  -6.412e-04  -1.918e-04  -1.969e-04  -1.060e-03   3.326e-04
Element    18
 -4.839e-04  -1.304e-04  -1.873e-04   4.070e-04   4.661e-04  -9.300e-04
  4.971e-04   1.339e-04   1.863e-04  -3.965e-04   4.663e-04  -9.301e-04
 -4.031e-04   5.894e-05  -1.072e-04   3.908e-04   8.528e-04   5.886e-04
  4.093e-04  -7.020e-05   9.783e-05  -3.862e-04   8.570e-04   5.885e-04
 -5.393e-04  -1.534e-04  -2.085e-04   4.612e-04   1.929e-04  -9.054e-04
  5.346e-04   1.508e-04   2.049e-04  -4.547e-04   1.930e-04  -9.013e-04
 -4.277e-04   6.667e-05  -5.671e-05   4.450e-04   1.747e-05   7.459e-04
  4.776e-04  -2.266e-05   1.881e-04  -4.443e-04   2.174e-05   7.499e-04
Element    19
 -1.049e-03  -4.044e-04  -4.397e-04  -4.851e-04  -1.915e-04  -1.493e-03
  1.083e-03   4.083e-04   4.436e-04   4.792e-04  -1.914e-04  -1.495e-03
 -9.748e-04  -2.138e-04  -3.844e-04  -5.356e-04   1.540e-05   1.628e-03
  9.823e-04   1.915e-04   3.243e-04   5.248e-04   1.734e-05   1.626e-03
 -1.225e-03  -4.794e-04  -5.139e-04  -4.268e-04  -3.682e-04  -1.832e-03
  1.244e-03   4.774e-04   5.136e-04   4.212e-04  -3.681e-04  -1.832e-03
 -1.137e-03  -2.750e-04  -4.261e-04  -4.772e-04  -7.432e-04   1.770e-03
  1.157e-03   2.745e-04   4.268e-04   4.668e-04  -7.412e-04   1.770e-03
Element    20
 -1.021e-03   7.521e-05  -2.860e-04  -2.710e-04   6.698e-04  -1.979e-03
  1.036e-03  -7.309e-05   2.864e-04   2.640e-04   6.698e-04  -1.979e-03
 -8.869e-04   3.818e-04  -1.470e-04  -2.529e-04   1.068e-03   1.731e-03
  9.073e-04  -3.781e-04   1.633e-04   2.452e-04   1.068e-03   1.731e-03
 -9.573e-04   1.022e-04  -2.592e-04  -1.846e-04  -1.132e-03  -2.043e-03
  9.698e-04  -1.015e-04   2.578e-04   1.758e-04  -1.132e-03  -2.043e-03
 -8.268e-04   4.056e-04  -1.277e-04  -1.665e-04  -1.607e-03   1.482e-03
  8.381e-04  -4.097e-04   1.272e-04   1.570e-04  -1.608e-03   1.482e-03
Element    21
 -7.387e-04   4.573e-04  -8.708e-05  -3.157e-07   1.278e-03  -2.017e-03
  7.513e-04  -4.506e-04   8.751e-05  -6.917e-06   1.278e-03  -2.017e-03
 -6.335e-04   7.033e-04   1.760e-05   4.509e-05   1.690e-03   1.271e-03
  6.485e-04  -6.900e-04  -1.578e-05  -5.393e-05   1.690e-03   1.271e-03
 -5.797e-04   5.255e-04  -1.875e-05   7.006e-05  -1.428e-03  -1.882e-03
  5.869e-04  -5.211e-04   1.722e-05  -7.519e-05  -1.428e-03  -1.882e-03
 -4.743e-04   7.717e-04   8.633e-05   1.155e-04  -1.710e-03   9.444e-04
  4.842e-04  -7.602e-04  -8.567e-05  -1.222e-04  -1.710e-03   9.444e-04
Element    22
 -5.386e-04   4.888e-04  -1.748e-05   2.013e-04   1.377e-03  -1.783e-03
  5.457e-04  -4.822e-04   1.652e-05  -2.026e-04   1.377e-03  -1.783e-03
 -4.808e-04   6.238e-04   4.011e-05   2.103e-04   1.604e-03   8.430e-04
  4.897e-04  -6.128e-04  -3.969e-05  -2.108e-04   1.604e-03   8.430e-04
 -5.074e-04   5.021e-04  -4.326e-06   2.399e-04  -1.135e-03  -1.647e-03
  5.169e-04  -4.947e-04   3.929e-06  -2.398e-04  -1.135e-03  -1.647e-03
 -4.496e-04   6.371e-04   5.328e-05   2.489e-04  -1.287e-03   8.930e-04
  4.609e-04  -6.252e-04  -5.226e-05  -2.480e-04  -1.287e-03   8.930e-04
Element    23
 -6.496e-04   1.304e-04  -1.585e-04   3.141e-04   9.329e-04  -1.538e-03
  6.594e-04  -1.244e-04   1.577e-04  -3.118e-04   9.329e-04  -1.538e-03
 -6.138e-04   2.133e-04  -1.221e-04   3.215e-04   1.087e-03   9.442e-04
  6.239e-04  -2.078e-04   1.229e-04  -3.190e-04   1.087e-03   9.443e-04
 -6.238e-04   1.415e-04  -1.473e-04   3.377e-04  -4.948e-04  -1.375e-03
  6.341e-04  -1.352e-04   1.470e-04  -3.357e-04  -4.948e-04  -1.375e-03
 -5.865e-04   2.260e-04  -1.073e-04   3.450e-04  -5.783e-04   1.034e-03
  6.002e-04  -2.170e-04   1.158e-04  -3.430e-04  -5.781e-04   1.034e-03
Element    24
 -7.842e-04  -3.442e-04  -3.413e-04   3.662e-04   2.190e-04  -1.218e-03
  7.965e-04   3.494e-04   3.410e-04  -3.638e-04   2.189e-04  -1.218e-03
 -7.733e-04  -3.187e-04  -3.303e-04   4.046e-04   2.963e-04   1.028e-03
  7.864e-04   3.259e-04   3.310e-04  -3.998e-04   2.953e-04   1.028e-03
 -6.503e-04  -2.870e-04  -2.845e-04   3.735e-04   2.471e-04  -9.522e-04
  6.703e-04   2.951e-04   2.863e-04  -3.705e-04   2.471e-04  -9.531e-04
 -6.464e-04  -2.685e-04  -2.899e-04   4.118e-04   2.544e-04   9.224e-04
  6.532e-04   2.646e-04   2.599e-04  -4.065e-04   2.534e-04   9.214e-04
Element    25
 -9.739e-04  -4.706e-04  -4.356e-04  -1.937e-04  -2.447e-04  -1.320e-03
  9.888e-04   4.694e-04   4.352e-04   1.894e-04  -2.448e-04  -1.320e-03
 -9.564e-04  -4.338e-04  -4.140e-04  -2.853e-04  -2.612e-04   1.410e-03
  9.763e-04   4.362e-04   4.268e-04   2.817e-04  -2.617e-04   1.410e-03
 -1.295e-03  -6.082e-04  -5.735e-04  -1.841e-04  -7.193e-05  -1.841e-03
  1.312e-03   6.077e-04   5.732e-04   1.791e-04  -7.196e-05  -1.841e-03
 -1.280e-03  -5.745e-04  -5.592e-04  -2.757e-04  -1.883e-04   1.809e-03
  1.296e-03   5.714e-04   5.576e-04   2.714e-04  -1.888e-04   1.809e-03
Element    26
 -1.308e-03  -2.834e-04  -4.802e-04  -1.403e-04   3.274e-04  -2.162e-03
  1.326e-03   2.859e-04   4.809e-04   1.352e-04   3.274e-04  -2.162e-03
 -1.254e-03  -1.545e-04  -4.267e-04  -1.946e-04   4.713e-04   2.021e-03
  1.271e-03   1.573e-04   4.240e-04   1.885e-04   4.714e-04   2.021e-03
 -1.499e-03  -3.650e-04  -5.617e-04  -1.032e-04  -6.521e-04  -2.519e-03
  1.513e-03   3.659e-04   5.610e-04   9.870e-05  -6.521e-04  -2.519e-03
 -1.443e-03  -2.353e-04  -5.065e-04  -1.575e-04  -8.761e-04   2.203e-03
  1.458e-03   2.382e-04   5.059e-04   1.521e-04  -8.759e-04   2.203e-03
Element    27
 -1.445e-03  -9.928e-05  -4.660e-04  -2.545e-05   8.240e-04  -2.677e-03
  1.459e-03   1.035e-04   4.661e-04   2.240e-05   8.240e-04  -2.677e-03
 -1.376e-03   6.251e-05  -3.965e-04  -2.881e-05   1.046e-03   2.254e-03
  1.391e-03  -5.715e-05   3.975e-04   2.533e-05   1.046e-03   2.254e-03
 -1.457e-03  -1.044e-04  -4.712e-04   2.074e-05  -9.995e-04  -2.751e-03
  1.470e-03   1.078e-04   4.704e-04  -2.353e-05  -9.995e-04  -2.751e-03
 -1.387e-03   5.748e-05  -4.015e-04   1.738e-05  -1.238e-03   2.211e-03
  1.401e-03  -5.275e-05   4.019e-04  -2.060e-05  -1.238e-03   2.211e-03
Element    28
 -1.392e-03  -4.488e-05  -4.338e-04   9.355e-05   1.007e-03  -2.694e-03
  1.405e-03   5.023e-05   4.337e-04  -9.456e-05   1.007e-03  -2.694e-03
 -1.343e-03   6.961e-05  -3.845e-04   1.347e-04   1.217e-03   2.129e-03
  1.357e-03  -6.213e-05   3.858e-04  -1.359e-04   1.217e-03   2.129e-03
 -1.248e-03   1.683e-05  -3.721e-04   1.262e-04  -9.243e-04  -2.464e-03
  1.260e-03  -1.179e-05   3.716e-04  -1.267e-04  -9.243e-04  -2.464e-03
 -1.199e-03   1.312e-04  -3.230e-04   1.674e-04  -1.038e-03   1.946e-03
  1.212e-03  -1.242e-04   3.236e-04  -1.681e-04  -1.038e-03   1.946e-03
Element    29
 -1.212e-03  -1.640e-04  -4.156e-04   1.573e-04   7.641e-04  -2.229e-03
  1.224e-03   1.692e-04   4.153e-04  -1.560e-04   7.641e-04  -2.229e-03
 -1.201e-03  -1.383e-04  -4.048e-04   2.245e-04   8.464e-04   1.785e-03
  1.214e-03   1.454e-04   4.049e-04  -2.229e-04   8.464e-04   1.785e-03
 -9.770e-04  -6.323e-05  -3.149e-04   1.647e-04  -4.801e-04  -1.816e-03
  9.903e-04   6.888e-05   3.149e-04  -1.628e-04  -4.801e-04  -1.816e-03
 -9.664e-04  -3.796e-05  -3.050e-04   2.318e-04  -4.685e-04   1.528e-03
  9.797e-04   4.471e-05   3.037e-04  -2.297e-04  -4.685e-04   1.527e-03
Element    30
 -9.610e-04  -3.817e-04  -4.056e-04   1.533e-04   2.271e-04  -1.497e-03
  9.739e-04   3.870e-04   4.055e-04  -1.505e-04   2.271e-04  -1.497e-03
 -9.786e-04  -4.228e-04  -4.232e-04   2.319e-04   2.004e-04   1.312e-03
  9.913e-04   4.277e-04   4.229e-04  -2.297e-04   2.007e-04   1.312e-03
 -6.856e-04  -2.636e-04  -2.874e-04   1.415e-04   1.212e-04  -1.038e-03
  6.968e-04   2.683e-04   2.869e-04  -1.389e-04   1.212e-04  -1.038e-03
 -7.017e-04  -3.032e-04  -3.014e-04   2.202e-04   2.115e-04   9.820e-04
  7.158e-04   3.106e-04   3.080e-04  -2.181e-04   2.117e-04   9.822e-04
Element    31
 -9.462e-04  -4.658e-04  -4.256e-04   1.799e-04  -2.510e-04  -1.338e-03
  9.631e-04   4.663e-04   4.268e-04  -1.831e-04  -2.511e-04  -1.338e-03
 -9.482e-04  -4.693e-04  -4.289e-04   6.425e-05  -2.420e-04   1.304e-03
  9.634e-04   4.680e-04   4.258e-04  -6.725e-05  -2.419e-04   1.304e-03
 -1.352e-03  -6.398e-04  -6.001e-04   1.792e-04  -5.188e-05  -1.939e-03
  1.368e-03   6.396e-04   5.996e-04  -1.823e-04  -5.194e-05  -1.939e-03
 -1.353e-03  -6.423e-04  -6.011e-04   6.353e-05  -3.537e-05   1.861e-03
  1.369e-03   6.424e-04   6.010e-04  -6.647e-05  -3.529e-05   1.861e-03
Element    32
 -1.439e-03  -3.371e-04  -5.358e-04   1.555e-04   3.305e-04  -2.341e-03
  1.456e-03   3.392e-04   5.356e-04  -1.574e-04   3.305e-04  -2.341e-03
 -1.454e-03  -3.737e-04  -5.508e-04   6.373e-05   2.897e-04   2.219e-03
  1.472e-03   3.758e-04   5.520e-04  -6.598e-05   2.897e-04   2.219e-03
 -1.760e-03  -4.748e-04  -6.735e-04   1.450e-04  -6.572e-04  -2.838e-03
  1.776e-03   4.764e-04   6.728e-04  -1.471e-04  -6.572e-04  -2.838e-03
 -1.776e-03  -5.116e-04  -6.889e-04   5.318e-05  -5.935e-04   2.638e-03
  1.792e-03   5.128e-04   6.887e-04  -5.563e-05  -5.935e-04   2.638e-03
Element    33
 -1.774e-03  -2.152e-04  -5.996e-04   7.496e-05   8.596e-04  -3.076e-03
  1.790e-03   2.196e-04   5.999e-04  -7.610e-05   8.596e-04  -3.076e-03
 -1.802e-03  -2.809e-04  -6.276e-04   4.747e-05   7.740e-04   2.834e-03
  1.818e-03   2.856e-04   6.284e-04  -4.904e-05   7.740e-04   2.834e-03
 -1.870e-03  -2.565e-04  -6.409e-04   5.619e-05  -1.052e-03  -3.232e-03
  1.885e-03   2.601e-04   6.405e-04  -5.724e-05  -1.052e-03  -3.232e-03
 -1.898e-03  -3.221e-04  -6.690e-04   2.870e-05  -9.497e-04   2.951e-03
  1.913e-03   3.262e-04   6.688e-04  -3.018e-05  -9.497e-04   2.951e-03
Element    34
 -1.813e-03  -1.737e-04  -5.989e-04  -3.461e-05   1.080e-03  -3.199e-03
  1.828e-03   1.791e-04   5.991e-04   3.464e-05   1.080e-03  -3.199e-03
 -1.846e-03  -2.506e-04  -6.318e-04   1.370e-05   9.699e-04   2.907e-03
  1.861e-03   2.562e-04   6.321e-04  -1.383e-05   9.699e-04   2.907e-03
 -1.644e-03  -1.012e-04  -5.265e-04  -5.658e-05  -1.033e-03  -2.952e-03
  1.658e-03   1.064e-04   5.263e-04   5.665e-05  -1.033e-03  -2.952e-03
 -1.676e-03  -1.781e-04  -5.593e-04  -8.268e-06  -9.230e-04   2.670e-03
  1.691e-03   1.835e-04   5.595e-04   8.191e-06  -9.230e-04   2.670e-03
Element    35
 -1.552e-03  -2.484e-04  -5.432e-04  -1.343e-04   8.675e-04  -2.667e-03
  1.566e-03   2.539e-04   5.429e-04   1.355e-04   8.675e-04  -2.667e-03
 -1.578e-03  -3.101e-04  -5.694e-04  -3.466e-05   7.698e-04   2.413e-03
  1.593e-03   3.158e-04   5.697e-04   3.575e-05   7.698e-04   2.413e-03
 -1.203e-03  -9.895e-05  -3.938e-04  -1.520e-04  -5.921e-04  -2.136e-03
  1.217e-03   1.043e-04   3.933e-04   1.531e-04  -5.921e-04  -2.136e-03
 -1.229e-03  -1.605e-04  -4.197e-04  -5.232e-05  -5.133e-04   1.947e-03
  1.244e-03   1.663e-04   4.203e-04   5.339e-05  -5.132e-04   1.947e-03
Element    36
 -1.122e-03  -4.158e-04  -4.644e-04  -1.851e-04   3.060e-04  -1.734e-03
  1.136e-03   4.210e-04   4.642e-04   1.876e-04   3.061e-04  -1.734e-03
 -1.131e-03  -4.362e-04  -4.730e-04  -7.773e-05   2.554e-04   1.591e-03
  1.145e-03   4.420e-04   4.733e-04   7.995e-05   2.554e-04   1.591e-03
 -7.463e-04  -2.545e-04  -3.026e-04  -1.909e-04   7.658e-05  -1.166e-03
  7.596e-04   2.598e-04   3.034e-04   1.936e-04   7.662e-05  -1.166e-03
 -7.556e-04  -2.754e-04  -3.126e-04  -8.357e-05   8.508e-05   1.083e-03
  7.681e-04   2.802e-04   3.112e-04   8.593e-05   8.504e-05   1.083e-03
Element    37
 -1.039e-03  -5.156e-04  -4.718e-04   5.961e-04  -4.145e-04  -1.519e-03
  1.056e-03   5.131e-04   4.653e-04  -5.976e-04  -4.143e-04  -1.519e-03
 -1.034e-03  -5.055e-04  -4.643e-04   4.700e-04  -2.972e-04   1.376e-03
  1.054e-03   5.066e-04   4.657e-04  -4.717e-04  -2.973e-04   1.376e-03
 -1.479e-03  -7.035e-04  -6.579e-04   5.985e-04  -1.856e-04  -2.148e-03
  1.498e-03   7.032e-04   6.572e-04  -6.000e-04  -1.854e-04  -2.148e-03
 -1.476e-03  -6.948e-04  -6.540e-04   4.724e-04  -9.212e-05   2.007e-03
  1.494e-03   6.952e-04   6.540e-04  -4.741e-04  -9.215e-05   2.007e-03
Element    38
 -1.456e-03  -1.013e-04  -4.697e-04   5.118e-04   6.154e-04  -2.547e-03
  1.475e-03   1.044e-04   4.715e-04  -5.113e-04   6.154e-04  -2.547e-03
 -1.546e-03  -3.097e-04  -5.596e-04   4.131e-04   4.178e-04   2.429e-03
  1.564e-03   3.125e-04   5.600e-04  -4.131e-04   4.178e-04   2.429e-03
 -1.802e-03  -2.496e-04  -6.184e-04   4.523e-04  -1.223e-03  -3.009e-03
  1.818e-03   2.512e-04   6.179e-04  -4.517e-04  -1.223e-03  -3.009e-03
 -1.891e-03  -4.577e-04  -7.076e-04   3.537e-04  -8.260e-04   2.951e-03
  1.908e-03   4.596e-04   7.072e-04  -3.536e-04  -8.260e-04   2.951e-03
Element    39
 -1.742e-03   2.060e-04  -4.640e-04   2.185e-04   1.520e-03  -3.228e-03
  1.759e-03  -1.990e-04   4.649e-04  -2.170e-04   1.520e-03  -3.228e-03
 -1.891e-03  -1.419e-04  -6.129e-04   1.879e-04   1.060e-03   3.203e-03
  1.908e-03   1.469e-04   6.133e-04  -1.869e-04   1.060e-03   3.203e-03
 -1.849e-03   1.599e-04  -5.101e-04   1.191e-04  -1.814e-03  -3.366e-03
  1.865e-03  -1.539e-04   5.098e-04  -1.182e-04  -1.814e-03  -3.365e-03
 -1.998e-03  -1.878e-04  -6.588e-04   8.845e-05  -1.284e-03   3.369e-03
  2.013e-03   1.920e-04   6.584e-04  -8.812e-05  -1.284e-03   3.369e-03
Element    40
 -1.798e-03   2.290e-04  -4.740e-04  -1.683e-04   1.833e-03  -3.321e-03
  1.813e-03  -2.214e-04   4.742e-04   1.689e-04   1.833e-03  -3.321e-03
 -1.941e-03  -1.057e-04  -6.171e-04  -1.167e-04   1.311e-03   3.335e-03
  1.956e-03   1.116e-04   6.172e-04   1.173e-04   1.311e-03   3.335e-03
 -1.617e-03   3.064e-04  -3.965e-04  -2.639e-04  -1.663e-03  -3.063e-03
  1.633e-03  -2.987e-04   3.969e-04   2.640e-04  -1.663e-03  -3.063e-03
 -1.760e-03  -2.835e-05  -5.398e-04  -2.124e-04  -1.231e-03   3.078e-03
  1.775e-03   3.424e-05   5.398e-04   2.124e-04  -1.231e-03   3.078e-03
Element    41
 -1.606e-03  -5.351e-05  -5.010e-04  -4.747e-04   1.392e-03  -2.783e-03
  1.621e-03   5.960e-05   5.011e-04   4.754e-04   1.392e-03  -2.783e-03
 -1.683e-03  -2.325e-04  -5.777e-04  -3.682e-04   1.034e-03   2.780e-03
  1.698e-03   2.383e-04   5.777e-04   3.690e-04   1.034e-03   2.780e-03
 -1.233e-03   1.065e-04  -3.407e-04  -5.259e-04  -8.305e-04  -2.275e-03
  1.249e-03  -9.982e-05   3.419e-04   5.265e-04  -8.304e-04  -2.275e-03
 -1.310e-03  -7.274e-05  -4.179e-04  -4.194e-04  -6.771e-04   2.223e-03
  1.325e-03   7.873e-05   4.180e-04   4.201e-04  -6.771e-04   2.223e-03
Element    42
 -1.259e-03  -5.018e-04  -5.316e-04  -5.842e-04   3.974e-04  -1.877e-03
  1.274e-03   5.072e-04   5.312e-04   5.864e-04   3.973e-04  -1.877e-03
 -1.246e-03  -4.718e-04  -5.185e-04  -4.664e-04   3.441e-04   1.800e-03
  1.262e-03   4.774e-04   5.187e-04   4.686e-04   3.441e-04   1.800e-03
 -8.477e-04  -3.260e-04  -3.571e-04  -5.757e-04   2.629e-04  -1.296e-03
  8.613e-04   3.296e-04   3.523e-04   5.778e-04   2.628e-04  -1.296e-03
 -8.337e-04  -2.949e-04  -3.414e-04  -4.579e-04   1.242e-04   1.203e-03
  8.498e-04   3.009e-04   3.423e-04   4.601e-04   1.242e-04   1.203e-03
Element    43
 -1.262e-03  -5.467e-04  -5.352e-04   1.004e-03  -6.162e-04  -2.002e-03
  1.290e-03   5.527e-04   5.602e-04  -1.004e-03  -6.171e-04  -2.003e-03
 -1.291e-03  -6.085e-04  -5.726e-04   8.954e-04  -4.999e-04   1.639e-03
  1.311e-03   6.075e-04   5.728e-04  -8.948e-04  -5.000e-04   1.638e-03
 -1.648e-03  -7.162e-04  -7.132e-04   9.880e-04  -6.062e-04  -2.463e-03
  1.668e-03   7.106e-04   7.096e-04  -9.870e-04  -6.071e-04  -2.463e-03
 -1.672e-03  -7.719e-04  -7.364e-04   8.794e-04  -3.233e-04   2.269e-03
  1.694e-03   7.716e-04   7.363e-04  -8.774e-04  -3.234e-04   2.270e-03
Element    44
 -1.315e-03   4.653e-04  -2.619e-04   7.926e-04   1.265e-03  -2.681e-03
  1.336e-03  -4.589e-04   2.563e-04  -7.856e-04   1.265e-03  -2.681e-03
 -1.485e-03   6.775e-05  -4.285e-04   7.365e-04   8.424e-04   2.653e-03
  1.508e-03  -6.232e-05   4.301e-04  -7.316e-04   8.424e-04   2.653e-03
 -1.510e-03   3.827e-04  -3.425e-04   6.785e-04  -2.341e-03  -2.815e-03
  1.527e-03  -3.763e-04   3.410e-04  -6.728e-04  -2.341e-03  -2.815e-03
 -1.681e-03  -1.631e-05  -5.124e-04   6.224e-04  -1.629e-03   3.069e-03
  1.697e-03   1.878e-05   5.113e-04  -6.188e-04  -1.629e-03   3.069e-03
Element    45
 -1.224e-03   1.191e-03  -1.307e-05   3.007e-04   2.754e-03  -2.836e-03
  1.241e-03  -1.181e-03   1.482e-05  -2.968e-04   2.754e-03  -2.836e-03
 -1.478e-03   5.998e-04  -2.666e-04   2.985e-04   1.974e-03   3.257e-03
  1.493e-03  -5.924e-04   2.669e-04  -2.952e-04   1.974e-03   3.257e-03
 -1.232e-03   1.188e-03  -1.621e-05   1.317e-04  -3.246e-03  -2.757e-03
  1.246e-03  -1.178e-03   1.743e-05  -1.287e-04  -3.246e-03  -2.757e-03
 -1.486e-03   5.964e-04  -2.701e-04   1.295e-04  -2.340e-03   3.355e-03
  1.498e-03  -5.900e-04   2.692e-04  -1.271e-04  -2.340e-03   3.355e-03
Element    46
 -1.190e-03   1.194e-03  -1.804e-06  -2.903e-04   3.222e-03  -2.676e-03
  1.205e-03  -1.182e-03   3.885e-06   2.917e-04   3.222e-03  -2.676e-03
 -1.423e-03   6.518e-04  -2.346e-04  -2.505e-04   2.345e-03   3.298e-03
  1.436e-03  -6.436e-04   2.342e-04   2.519e-04   2.345e-03   3.298e-03
 -1.051e-03   1.254e-03   5.749e-05  -4.453e-04  -2.732e-03  -2.532e-03
  1.066e-03  -1.242e-03  -5.620e-05   4.455e-04  -2.732e-03  -2.532e-03
 -1.283e-03   7.115e-04  -1.749e-04  -4.055e-04  -2.065e-03   3.044e-03
  1.296e-03  -7.033e-04   1.745e-04   4.057e-04  -2.065e-03   3.044e-03
Element    47
 -1.275e-03   4.666e-04  -2.467e-04  -7.496e-04   2.295e-03  -2.402e-03
  1.290e-03  -4.560e-04   2.458e-04   7.478e-04   2.295e-03  -2.402e-03
 -1.399e-03   1.756e-04  -3.705e-04  -6.806e-04   1.730e-03   2.778e-03
  1.413e-03  -1.688e-04   3.698e-04   6.801e-04   1.730e-03   2.778e-03
 -1.034e-03   5.690e-04  -1.458e-04  -8.329e-04  -1.243e-03  -2.191e-03
  1.052e-03  -5.587e-04   1.416e-04   8.297e-04  -1.243e-03  -2.190e-03
 -1.158e-03   2.791e-04  -2.672e-04  -7.639e-04  -9.821e-04   2.305e-03
  1.176e-03  -2.704e-04   2.680e-04   7.621e-04  -9.821e-04   2.305e-03
Element    48
 -1.351e-03  -5.745e-04  -5.815e-04  -9.450e-04   6.006e-04  -1.969e-03
  1.367e-03   5.768e-04   5.792e-04   9.460e-04   6.013e-04  -1.969e-03
 -1.341e-03  -5.525e-04  -5.716e-04  -8.489e-04   4.661e-04   1.924e-03
  1.359e-03   5.580e-04   5.716e-04   8.492e-04   4.662e-04   1.924e-03
 -1.010e-03  -4.255e-04  -4.261e-04  -9.388e-04   5.771e-04  -1.574e-03
  1.033e-03   4.364e-04   4.453e-04   9.406e-04   5.778e-04  -1.574e-03
 -1.005e-03  -4.081e-04  -4.268e-04  -8.427e-04   3.843e-04   1.354e-03
  1.020e-03   4.130e-04   4.270e-04   8.437e-04   3.843e-04   1.354e-03
Element    49
 -1.494e-03  -2.281e-04  -5.707e-04   1.298e-03  -1.826e-04  -2.683e-03
  1.501e-03   1.862e-04   4.519e-04  -1.283e-03  -1.787e-04  -2.680e-03
 -1.628e-03  -5.788e-04  -6.686e-04   1.250e-03  -5.312e-04   2.246e-03
  1.689e-03   5.887e-04   6.767e-04  -1.245e-03  -5.310e-04   2.250e-03
 -1.634e-03  -2.718e-04  -5.759e-04   1.190e-03  -1.703e-03  -2.727e-03
  1.663e-03   2.725e-04   5.767e-04  -1.176e-03  -1.699e-03  -2.727e-03
 -1.796e-03  -6.500e-04  -7.379e-04   1.141e-03  -9.760e-04   2.635e-03
  1.824e-03   6.474e-04   7.374e-04  -1.138e-03  -9.758e-04   2.635e-03
Element    50
 -8.523e-04   1.484e-03   1.995e-04   7.534e-04   2.517e-03  -2.499e-03
  8.825e-04  -1.474e-03  -1.673e-04  -7.435e-04   2.516e-03  -2.500e-03
 -1.127e-03   8.528e-04  -8.563e-05   8.256e-04   1.713e-03   2.755e-03
  1.147e-03  -8.465e-04   8.681e-05  -8.172e-04   1.713e-03   2.754e-03
 -6.063e-04   1.586e-03   2.923e-04   5.753e-04  -3.960e-03  -1.831e-03
  6.179e-04  -1.591e-03  -2.933e-04  -5.621e-04  -3.961e-03  -1.832e-03
 -8.749e-04   9.607e-04   2.202e-05   6.474e-04  -2.966e-03   2.693e-03
  8.887e-04  -9.573e-04  -2.432e-05  -6.358e-04  -2.966e-03   2.693e-03
Element    51
